REGION,SETTLEMENTDATE,TOTALDEMAND,PRICECATEGORY
VIC1,1/05/2021 9:30,4142.14,LOW
VIC1,1/05/2021 10:00,3887.04,LOW
VIC1,1/05/2021 10:30,3667.58,LOW
VIC1,1/05/2021 11:00,3612.94,LOW
VIC1,1/05/2021 11:30,3579.36,LOW
VIC1,1/05/2021 12:00,3510.45,LOW
VIC1,1/05/2021 12:30,3484.23,LOW
VIC1,1/05/2021 13:00,3492.45,LOW
VIC1,1/05/2021 13:30,3511.9,LOW
VIC1,1/05/2021 14:00,3654.34,LOW
VIC1,1/05/2021 14:30,3783.13,LOW
VIC1,1/05/2021 15:00,3988.12,LOW
VIC1,1/05/2021 15:30,4229.27,LOW
VIC1,1/05/2021 16:00,4444.15,LOW
VIC1,1/05/2021 16:30,4616.23,LOW
VIC1,1/05/2021 17:00,4791.83,MEDIUM
VIC1,1/05/2021 17:30,4963.73,LOW
VIC1,1/05/2021 18:00,5186.02,MEDIUM
VIC1,1/05/2021 18:30,5261.09,MEDIUM
VIC1,1/05/2021 19:00,5124.36,LOW
VIC1,1/05/2021 19:30,4993.97,LOW
VIC1,1/05/2021 20:00,4805.75,LOW
VIC1,1/05/2021 20:30,4704.65,LOW
VIC1,1/05/2021 21:00,4581.26,LOW
VIC1,1/05/2021 21:30,4498.36,LOW
VIC1,1/05/2021 22:00,4332.91,LOW
VIC1,1/05/2021 22:30,4299.04,LOW
VIC1,1/05/2021 23:00,4253.39,LOW
VIC1,1/05/2021 23:30,4464.68,LOW
VIC1,2/05/2021 0:00,4493.32,LOW
VIC1,2/05/2021 0:30,4316.55,LOW
VIC1,2/05/2021 1:00,4126.92,LOW
VIC1,2/05/2021 1:30,4013.13,LOW
VIC1,2/05/2021 2:00,3778.87,LOW
VIC1,2/05/2021 2:30,3667.83,LOW
VIC1,2/05/2021 3:00,3565.63,LOW
VIC1,2/05/2021 3:30,3596.16,LOW
VIC1,2/05/2021 4:00,3527.08,LOW
VIC1,2/05/2021 4:30,3464.79,LOW
VIC1,2/05/2021 5:00,3491.18,LOW
VIC1,2/05/2021 5:30,3535.49,LOW
VIC1,2/05/2021 6:00,3609.92,LOW
VIC1,2/05/2021 6:30,3642.75,LOW
VIC1,2/05/2021 7:00,3786.76,LOW
VIC1,2/05/2021 7:30,3857.67,LOW
VIC1,2/05/2021 8:00,3854.72,LOW
VIC1,2/05/2021 8:30,3837.17,LOW
VIC1,2/05/2021 9:00,3767.9,LOW
VIC1,2/05/2021 9:30,3732.75,LOW
VIC1,2/05/2021 10:00,3708.61,LOW
VIC1,2/05/2021 10:30,3670.45,LOW
VIC1,2/05/2021 11:00,3604.15,LOW
VIC1,2/05/2021 11:30,3566.59,LOW
VIC1,2/05/2021 12:00,3439.98,LOW
VIC1,2/05/2021 12:30,3489.83,LOW
VIC1,2/05/2021 13:00,3509.95,LOW
VIC1,2/05/2021 13:30,3485.07,LOW
VIC1,2/05/2021 14:00,3547.8,LOW
VIC1,2/05/2021 14:30,3528.93,LOW
VIC1,2/05/2021 15:00,3633.15,LOW
VIC1,2/05/2021 15:30,3835.43,LOW
VIC1,2/05/2021 16:00,4091.37,LOW
VIC1,2/05/2021 16:30,4492.82,LOW
VIC1,2/05/2021 17:00,4735.09,MEDIUM
VIC1,2/05/2021 17:30,4965.27,MEDIUM
VIC1,2/05/2021 18:00,5124.18,MEDIUM
VIC1,2/05/2021 18:30,5289.07,MEDIUM
VIC1,2/05/2021 19:00,5274.78,MEDIUM
VIC1,2/05/2021 19:30,5135.01,MEDIUM
VIC1,2/05/2021 20:00,5021.13,MEDIUM
VIC1,2/05/2021 20:30,4896.58,MEDIUM
VIC1,2/05/2021 21:00,4752.47,MEDIUM
VIC1,2/05/2021 21:30,4672.04,LOW
VIC1,2/05/2021 22:00,4533.65,LOW
VIC1,2/05/2021 22:30,4412.7,MEDIUM
VIC1,2/05/2021 23:00,4336.66,LOW
VIC1,2/05/2021 23:30,4535.5,MEDIUM
VIC1,3/05/2021 0:00,4513.64,MEDIUM
VIC1,3/05/2021 0:30,4343.48,LOW
VIC1,3/05/2021 1:00,4185.2,LOW
VIC1,3/05/2021 1:30,4122.31,LOW
VIC1,3/05/2021 2:00,3988.43,LOW
VIC1,3/05/2021 2:30,3902.81,LOW
VIC1,3/05/2021 3:00,3821.53,LOW
VIC1,3/05/2021 3:30,3827.88,LOW
VIC1,3/05/2021 4:00,3813.65,LOW
VIC1,3/05/2021 4:30,3882.82,LOW
VIC1,3/05/2021 5:00,3892.42,MEDIUM
VIC1,3/05/2021 5:30,3974.55,MEDIUM
VIC1,3/05/2021 6:00,4242.03,MEDIUM
VIC1,3/05/2021 6:30,4570.03,MEDIUM
VIC1,3/05/2021 7:00,4948.31,MEDIUM
VIC1,3/05/2021 7:30,5200.8,MEDIUM
VIC1,3/05/2021 8:00,5425.03,MEDIUM
VIC1,3/05/2021 8:30,5489.85,MEDIUM
VIC1,3/05/2021 9:00,5416.17,MEDIUM
VIC1,3/05/2021 9:30,5408.27,MEDIUM
VIC1,3/05/2021 10:00,5326.97,MEDIUM
VIC1,3/05/2021 10:30,5266.01,MEDIUM
VIC1,3/05/2021 11:00,5272.25,LOW
VIC1,3/05/2021 11:30,5223.8,LOW
VIC1,3/05/2021 12:00,5116.23,LOW
VIC1,3/05/2021 12:30,4961.55,LOW
VIC1,3/05/2021 13:00,4852.94,LOW
VIC1,3/05/2021 13:30,4866.04,LOW
VIC1,3/05/2021 14:00,4881.6,LOW
VIC1,3/05/2021 14:30,4884.77,LOW
VIC1,3/05/2021 15:00,5006.7,MEDIUM
VIC1,3/05/2021 15:30,5086.7,MEDIUM
VIC1,3/05/2021 16:00,5227.89,MEDIUM
VIC1,3/05/2021 16:30,5431.13,MEDIUM
VIC1,3/05/2021 17:00,5631.57,MEDIUM
VIC1,3/05/2021 17:30,5890.36,MEDIUM
VIC1,3/05/2021 18:00,6157.12,MEDIUM
VIC1,3/05/2021 18:30,6183,MEDIUM
VIC1,3/05/2021 19:00,5954.4,MEDIUM
VIC1,3/05/2021 19:30,5770.33,LOW
VIC1,3/05/2021 20:00,5672.28,LOW
VIC1,3/05/2021 20:30,5558.23,LOW
VIC1,3/05/2021 21:00,5437.47,MEDIUM
VIC1,3/05/2021 21:30,5188.02,LOW
VIC1,3/05/2021 22:00,5014.67,LOW
VIC1,3/05/2021 22:30,4742.03,LOW
VIC1,3/05/2021 23:00,4598.16,LOW
VIC1,3/05/2021 23:30,4816.82,LOW
VIC1,4/05/2021 0:00,4715.61,LOW
VIC1,4/05/2021 0:30,4553.86,LOW
VIC1,4/05/2021 1:00,4349.95,LOW
VIC1,4/05/2021 1:30,4205.89,LOW
VIC1,4/05/2021 2:00,4028.47,LOW
VIC1,4/05/2021 2:30,3930.58,LOW
VIC1,4/05/2021 3:00,3815.16,LOW
VIC1,4/05/2021 3:30,3778.72,LOW
VIC1,4/05/2021 4:00,3708.89,LOW
VIC1,4/05/2021 4:30,3768.03,LOW
VIC1,4/05/2021 5:00,3815.63,LOW
VIC1,4/05/2021 5:30,4053.67,LOW
VIC1,4/05/2021 6:00,4277.49,LOW
VIC1,4/05/2021 6:30,4645.05,LOW
VIC1,4/05/2021 7:00,5113.78,MEDIUM
VIC1,4/05/2021 7:30,5379.88,LOW
VIC1,4/05/2021 8:00,5657.55,MEDIUM
VIC1,4/05/2021 8:30,5733.66,MEDIUM
VIC1,4/05/2021 9:00,5656.74,MEDIUM
VIC1,4/05/2021 9:30,5688.96,MEDIUM
VIC1,4/05/2021 10:00,5591.74,MEDIUM
VIC1,4/05/2021 10:30,5516.76,LOW
VIC1,4/05/2021 11:00,5504.45,LOW
VIC1,4/05/2021 11:30,5451.88,LOW
VIC1,4/05/2021 12:00,5451.67,LOW
VIC1,4/05/2021 12:30,5497.99,LOW
VIC1,4/05/2021 13:00,5464.88,LOW
VIC1,4/05/2021 13:30,5527.42,LOW
VIC1,4/05/2021 14:00,5549.02,LOW
VIC1,4/05/2021 14:30,5535.64,LOW
VIC1,4/05/2021 15:00,5597.89,LOW
VIC1,4/05/2021 15:30,5632.34,LOW
VIC1,4/05/2021 16:00,5760.55,MEDIUM
VIC1,4/05/2021 16:30,5902.6,MEDIUM
VIC1,4/05/2021 17:00,6116.15,MEDIUM
VIC1,4/05/2021 17:30,6378.06,MEDIUM
VIC1,4/05/2021 18:00,6609.46,HIGH
VIC1,4/05/2021 18:30,6663.33,MEDIUM
VIC1,4/05/2021 19:00,6555.3,MEDIUM
VIC1,4/05/2021 19:30,6337.54,MEDIUM
VIC1,4/05/2021 20:00,6159.08,MEDIUM
VIC1,4/05/2021 20:30,5981.95,HIGH
VIC1,4/05/2021 21:00,5784.33,MEDIUM
VIC1,4/05/2021 21:30,5672.27,MEDIUM
VIC1,4/05/2021 22:00,5389.44,LOW
VIC1,4/05/2021 22:30,5220.44,MEDIUM
VIC1,4/05/2021 23:00,5031.35,LOW
VIC1,4/05/2021 23:30,5122.86,LOW
VIC1,5/05/2021 0:00,5055.39,LOW
VIC1,5/05/2021 0:30,4851.7,LOW
VIC1,5/05/2021 1:00,4707.67,LOW
VIC1,5/05/2021 1:30,4580.61,LOW
VIC1,5/05/2021 2:00,4424.75,LOW
VIC1,5/05/2021 2:30,4289.06,LOW
VIC1,5/05/2021 3:00,4217.21,LOW
VIC1,5/05/2021 3:30,4171.36,LOW
VIC1,5/05/2021 4:00,4157.85,LOW
VIC1,5/05/2021 4:30,4204.07,LOW
VIC1,5/05/2021 5:00,4290.17,LOW
VIC1,5/05/2021 5:30,4390.77,LOW
VIC1,5/05/2021 6:00,4599.41,LOW
VIC1,5/05/2021 6:30,5044.72,LOW
VIC1,5/05/2021 7:00,5496.35,MEDIUM
VIC1,5/05/2021 7:30,5877.84,MEDIUM
VIC1,5/05/2021 8:00,6098.48,MEDIUM
VIC1,5/05/2021 8:30,5973.39,LOW
VIC1,5/05/2021 9:00,5709.58,LOW
VIC1,5/05/2021 9:30,5458.1,LOW
VIC1,5/05/2021 10:00,5083.62,LOW
VIC1,5/05/2021 10:30,4810.6,LOW
VIC1,5/05/2021 11:00,4594.34,LOW
VIC1,5/05/2021 11:30,4441.13,LOW
VIC1,5/05/2021 12:00,4346.52,LOW
VIC1,5/05/2021 12:30,4282.37,LOW
VIC1,5/05/2021 13:00,4315.03,LOW
VIC1,5/05/2021 13:30,4361.26,LOW
VIC1,5/05/2021 14:00,4402.53,LOW
VIC1,5/05/2021 14:30,4501.41,LOW
VIC1,5/05/2021 15:00,4587.63,LOW
VIC1,5/05/2021 15:30,4765.93,LOW
VIC1,5/05/2021 16:00,5007,LOW
VIC1,5/05/2021 16:30,5281.03,LOW
VIC1,5/05/2021 17:00,5617.1,LOW
VIC1,5/05/2021 17:30,5967.13,MEDIUM
VIC1,5/05/2021 18:00,6317.61,MEDIUM
VIC1,5/05/2021 18:30,6389.08,MEDIUM
VIC1,5/05/2021 19:00,6281.3,MEDIUM
VIC1,5/05/2021 19:30,6138.91,MEDIUM
VIC1,5/05/2021 20:00,6004.97,MEDIUM
VIC1,5/05/2021 20:30,5818.97,MEDIUM
VIC1,5/05/2021 21:00,5701.25,LOW
VIC1,5/05/2021 21:30,5496.8,LOW
VIC1,5/05/2021 22:00,5318.9,LOW
VIC1,5/05/2021 22:30,5080.37,LOW
VIC1,5/05/2021 23:00,4879.12,LOW
VIC1,5/05/2021 23:30,5018.42,LOW
VIC1,6/05/2021 0:00,4916.11,LOW
VIC1,6/05/2021 0:30,4738.24,LOW
VIC1,6/05/2021 1:00,4598.22,LOW
VIC1,6/05/2021 1:30,4435.58,LOW
VIC1,6/05/2021 2:00,4244.89,LOW
VIC1,6/05/2021 2:30,4150.55,LOW
VIC1,6/05/2021 3:00,4170.87,LOW
VIC1,6/05/2021 3:30,4104.6,LOW
VIC1,6/05/2021 4:00,4089.34,LOW
VIC1,6/05/2021 4:30,4208.51,LOW
VIC1,6/05/2021 5:00,4283.52,LOW
VIC1,6/05/2021 5:30,4483.29,LOW
VIC1,6/05/2021 6:00,4729.23,LOW
VIC1,6/05/2021 6:30,5167.89,LOW
VIC1,6/05/2021 7:00,5560.97,MEDIUM
VIC1,6/05/2021 7:30,5952.87,MEDIUM
VIC1,6/05/2021 8:00,6190.34,MEDIUM
VIC1,6/05/2021 8:30,6077.01,MEDIUM
VIC1,6/05/2021 9:00,5783.28,LOW
VIC1,6/05/2021 9:30,5556.12,LOW
VIC1,6/05/2021 10:00,5262.3,LOW
VIC1,6/05/2021 10:30,5080.12,LOW
VIC1,6/05/2021 11:00,4907.21,LOW
VIC1,6/05/2021 11:30,4701.8,LOW
VIC1,6/05/2021 12:00,4614.66,LOW
VIC1,6/05/2021 12:30,4525.71,LOW
VIC1,6/05/2021 13:00,4453.35,LOW
VIC1,6/05/2021 13:30,4472.16,LOW
VIC1,6/05/2021 14:00,4533.84,LOW
VIC1,6/05/2021 14:30,4589.01,LOW
VIC1,6/05/2021 15:00,4748.73,LOW
VIC1,6/05/2021 15:30,4907.88,LOW
VIC1,6/05/2021 16:00,5146.94,LOW
VIC1,6/05/2021 16:30,5487.21,MEDIUM
VIC1,6/05/2021 17:00,5782.01,MEDIUM
VIC1,6/05/2021 17:30,6022,HIGH
VIC1,6/05/2021 18:00,6294.24,EXTREME
VIC1,6/05/2021 18:30,6342.41,EXTREME
VIC1,6/05/2021 19:00,6277.2,HIGH
VIC1,6/05/2021 19:30,6104.1,MEDIUM
VIC1,6/05/2021 20:00,5976.24,MEDIUM
VIC1,6/05/2021 20:30,5800.2,HIGH
VIC1,6/05/2021 21:00,5675.7,MEDIUM
VIC1,6/05/2021 21:30,5479.7,MEDIUM
VIC1,6/05/2021 22:00,5345.14,MEDIUM
VIC1,6/05/2021 22:30,5147.36,MEDIUM
VIC1,6/05/2021 23:00,4990.99,LOW
VIC1,6/05/2021 23:30,5121.96,LOW
VIC1,7/05/2021 0:00,5061.59,LOW
VIC1,7/05/2021 0:30,4849.74,LOW
VIC1,7/05/2021 1:00,4665.92,LOW
VIC1,7/05/2021 1:30,4524.17,LOW
VIC1,7/05/2021 2:00,4365.47,LOW
VIC1,7/05/2021 2:30,4231.2,LOW
VIC1,7/05/2021 3:00,4122.04,LOW
VIC1,7/05/2021 3:30,4073.15,LOW
VIC1,7/05/2021 4:00,4029.19,LOW
VIC1,7/05/2021 4:30,4056.18,LOW
VIC1,7/05/2021 5:00,4124.42,LOW
VIC1,7/05/2021 5:30,4348.42,LOW
VIC1,7/05/2021 6:00,4548.88,LOW
VIC1,7/05/2021 6:30,4932.18,LOW
VIC1,7/05/2021 7:00,5322.11,MEDIUM
VIC1,7/05/2021 7:30,5602.91,LOW
VIC1,7/05/2021 8:00,5758.74,MEDIUM
VIC1,7/05/2021 8:30,5743.18,LOW
VIC1,7/05/2021 9:00,5501.68,LOW
VIC1,7/05/2021 9:30,5264.79,LOW
VIC1,7/05/2021 10:00,5142.57,LOW
VIC1,7/05/2021 10:30,5003.78,LOW
VIC1,7/05/2021 11:00,4855.21,LOW
VIC1,7/05/2021 11:30,4834.52,LOW
VIC1,7/05/2021 12:00,4742.97,LOW
VIC1,7/05/2021 12:30,4776.07,LOW
VIC1,7/05/2021 13:00,4862.76,LOW
VIC1,7/05/2021 13:30,4841.26,MEDIUM
VIC1,7/05/2021 14:00,4912.58,LOW
VIC1,7/05/2021 14:30,5030.54,LOW
VIC1,7/05/2021 15:00,4976.52,LOW
VIC1,7/05/2021 15:30,4993.83,LOW
VIC1,7/05/2021 16:00,5044.51,MEDIUM
VIC1,7/05/2021 16:30,5257.72,MEDIUM
VIC1,7/05/2021 17:00,5479.68,HIGH
VIC1,7/05/2021 17:30,5671.19,HIGH
VIC1,7/05/2021 18:00,5882.17,EXTREME
VIC1,7/05/2021 18:30,5957.64,EXTREME
VIC1,7/05/2021 19:00,5898.02,HIGH
VIC1,7/05/2021 19:30,5732.44,MEDIUM
VIC1,7/05/2021 20:00,5616.94,MEDIUM
VIC1,7/05/2021 20:30,5509.42,HIGH
VIC1,7/05/2021 21:00,5377.26,HIGH
VIC1,7/05/2021 21:30,5247.81,MEDIUM
VIC1,7/05/2021 22:00,5141.17,MEDIUM
VIC1,7/05/2021 22:30,4987.79,HIGH
VIC1,7/05/2021 23:00,4871.85,MEDIUM
VIC1,7/05/2021 23:30,4999.9,MEDIUM
VIC1,8/05/2021 0:00,4910.14,MEDIUM
VIC1,8/05/2021 0:30,4688.29,MEDIUM
VIC1,8/05/2021 1:00,4478.61,MEDIUM
VIC1,8/05/2021 1:30,4358.22,MEDIUM
VIC1,8/05/2021 2:00,4144.01,MEDIUM
VIC1,8/05/2021 2:30,3991.55,LOW
VIC1,8/05/2021 3:00,3895.13,LOW
VIC1,8/05/2021 3:30,3884.63,LOW
VIC1,8/05/2021 4:00,3898.95,LOW
VIC1,8/05/2021 4:30,3877.45,LOW
VIC1,8/05/2021 5:00,3891.35,LOW
VIC1,8/05/2021 5:30,3992.44,MEDIUM
VIC1,8/05/2021 6:00,4061.01,MEDIUM
VIC1,8/05/2021 6:30,4253.98,MEDIUM
VIC1,8/05/2021 7:00,4354.85,MEDIUM
VIC1,8/05/2021 7:30,4476.72,MEDIUM
VIC1,8/05/2021 8:00,4584.48,MEDIUM
VIC1,8/05/2021 8:30,4675.03,MEDIUM
VIC1,8/05/2021 9:00,4596.75,MEDIUM
VIC1,8/05/2021 9:30,4367.63,LOW
VIC1,8/05/2021 10:00,4074.74,LOW
VIC1,8/05/2021 10:30,3842.44,LOW
VIC1,8/05/2021 11:00,3650.17,LOW
VIC1,8/05/2021 11:30,3532.33,LOW
VIC1,8/05/2021 12:00,3453.31,LOW
VIC1,8/05/2021 12:30,3439.86,LOW
VIC1,8/05/2021 13:00,3521.55,LOW
VIC1,8/05/2021 13:30,3693.53,LOW
VIC1,8/05/2021 14:00,3843.69,LOW
VIC1,8/05/2021 14:30,3949.09,LOW
VIC1,8/05/2021 15:00,4227.06,MEDIUM
VIC1,8/05/2021 15:30,4348.62,MEDIUM
VIC1,8/05/2021 16:00,4502.39,MEDIUM
VIC1,8/05/2021 16:30,4742.51,MEDIUM
VIC1,8/05/2021 17:00,4962.97,MEDIUM
VIC1,8/05/2021 17:30,5267.2,MEDIUM
VIC1,8/05/2021 18:00,5481.16,HIGH
VIC1,8/05/2021 18:30,5517.34,MEDIUM
VIC1,8/05/2021 19:00,5410.55,MEDIUM
VIC1,8/05/2021 19:30,5299.78,MEDIUM
VIC1,8/05/2021 20:00,5174.26,MEDIUM
VIC1,8/05/2021 20:30,5092.53,MEDIUM
VIC1,8/05/2021 21:00,4997.86,MEDIUM
VIC1,8/05/2021 21:30,4876.05,MEDIUM
VIC1,8/05/2021 22:00,4794.24,MEDIUM
VIC1,8/05/2021 22:30,4699.49,MEDIUM
VIC1,8/05/2021 23:00,4661.45,MEDIUM
VIC1,8/05/2021 23:30,4790.44,MEDIUM
VIC1,9/05/2021 0:00,4729.92,MEDIUM
VIC1,9/05/2021 0:30,4547.5,MEDIUM
VIC1,9/05/2021 1:00,4393.29,MEDIUM
VIC1,9/05/2021 1:30,4231.81,MEDIUM
VIC1,9/05/2021 2:00,4079.92,MEDIUM
VIC1,9/05/2021 2:30,3888.37,MEDIUM
VIC1,9/05/2021 3:00,3793.47,MEDIUM
VIC1,9/05/2021 3:30,3740.99,MEDIUM
VIC1,9/05/2021 4:00,3675.02,LOW
VIC1,9/05/2021 4:30,3637.48,MEDIUM
VIC1,9/05/2021 5:00,3614.24,LOW
VIC1,9/05/2021 5:30,3663.16,LOW
VIC1,9/05/2021 6:00,3687.23,LOW
VIC1,9/05/2021 6:30,3808,LOW
VIC1,9/05/2021 7:00,3939.08,LOW
VIC1,9/05/2021 7:30,4017.56,LOW
VIC1,9/05/2021 8:00,4187.78,LOW
VIC1,9/05/2021 8:30,4230.64,LOW
VIC1,9/05/2021 9:00,4215.57,LOW
VIC1,9/05/2021 9:30,4185.37,LOW
VIC1,9/05/2021 10:00,4050.64,LOW
VIC1,9/05/2021 10:30,3872.79,LOW
VIC1,9/05/2021 11:00,3679.64,LOW
VIC1,9/05/2021 11:30,3634.07,LOW
VIC1,9/05/2021 12:00,3633.01,LOW
VIC1,9/05/2021 12:30,3588.61,LOW
VIC1,9/05/2021 13:00,3527.08,LOW
VIC1,9/05/2021 13:30,3535.15,LOW
VIC1,9/05/2021 14:00,3474.91,LOW
VIC1,9/05/2021 14:30,3466.85,LOW
VIC1,9/05/2021 15:00,3530.91,LOW
VIC1,9/05/2021 15:30,3683.6,LOW
VIC1,9/05/2021 16:00,3880.21,LOW
VIC1,9/05/2021 16:30,4213.32,MEDIUM
VIC1,9/05/2021 17:00,4514.74,LOW
VIC1,9/05/2021 17:30,4829.25,LOW
VIC1,9/05/2021 18:00,5089.47,MEDIUM
VIC1,9/05/2021 18:30,5222.89,MEDIUM
VIC1,9/05/2021 19:00,5177.15,MEDIUM
VIC1,9/05/2021 19:30,5074.63,MEDIUM
VIC1,9/05/2021 20:00,4975.67,MEDIUM
VIC1,9/05/2021 20:30,4860.19,MEDIUM
VIC1,9/05/2021 21:00,4752.32,MEDIUM
VIC1,9/05/2021 21:30,4652.7,LOW
VIC1,9/05/2021 22:00,4516.64,LOW
VIC1,9/05/2021 22:30,4354.71,LOW
VIC1,9/05/2021 23:00,4237.38,LOW
VIC1,9/05/2021 23:30,4364.99,LOW
VIC1,10/05/2021 0:00,4299.84,LOW
VIC1,10/05/2021 0:30,4190.78,LOW
VIC1,10/05/2021 1:00,4045.42,LOW
VIC1,10/05/2021 1:30,3945.49,LOW
VIC1,10/05/2021 2:00,3759.91,LOW
VIC1,10/05/2021 2:30,3622.26,LOW
VIC1,10/05/2021 3:00,3559.51,LOW
VIC1,10/05/2021 3:30,3464.41,LOW
VIC1,10/05/2021 4:00,3410.09,LOW
VIC1,10/05/2021 4:30,3480.47,LOW
VIC1,10/05/2021 5:00,3471.91,LOW
VIC1,10/05/2021 5:30,3692.52,LOW
VIC1,10/05/2021 6:00,3920.41,LOW
VIC1,10/05/2021 6:30,4416.21,LOW
VIC1,10/05/2021 7:00,4797.64,LOW
VIC1,10/05/2021 7:30,5040.53,LOW
VIC1,10/05/2021 8:00,5374.29,MEDIUM
VIC1,10/05/2021 8:30,5471.78,MEDIUM
VIC1,10/05/2021 9:00,5507.37,LOW
VIC1,10/05/2021 9:30,5504.75,LOW
VIC1,10/05/2021 10:00,5470.05,LOW
VIC1,10/05/2021 10:30,5422.41,MEDIUM
VIC1,10/05/2021 11:00,5441.89,MEDIUM
VIC1,10/05/2021 11:30,5492.36,LOW
VIC1,10/05/2021 12:00,5457.31,LOW
VIC1,10/05/2021 12:30,5426.48,MEDIUM
VIC1,10/05/2021 13:00,5268.81,LOW
VIC1,10/05/2021 13:30,5390.63,MEDIUM
VIC1,10/05/2021 14:00,5463.29,MEDIUM
VIC1,10/05/2021 14:30,5421.88,MEDIUM
VIC1,10/05/2021 15:00,5383.25,MEDIUM
VIC1,10/05/2021 15:30,5374.85,MEDIUM
VIC1,10/05/2021 16:00,5413.16,MEDIUM
VIC1,10/05/2021 16:30,5575.37,MEDIUM
VIC1,10/05/2021 17:00,5750.28,MEDIUM
VIC1,10/05/2021 17:30,6004.36,HIGH
VIC1,10/05/2021 18:00,6352.55,EXTREME
VIC1,10/05/2021 18:30,6331.59,MEDIUM
VIC1,10/05/2021 19:00,6146.54,MEDIUM
VIC1,10/05/2021 19:30,5998.46,MEDIUM
VIC1,10/05/2021 20:00,5772.73,MEDIUM
VIC1,10/05/2021 20:30,5578.11,MEDIUM
VIC1,10/05/2021 21:00,5360.92,LOW
VIC1,10/05/2021 21:30,5145.11,LOW
VIC1,10/05/2021 22:00,4900.01,LOW
VIC1,10/05/2021 22:30,4723.61,LOW
VIC1,10/05/2021 23:00,4532.64,LOW
VIC1,10/05/2021 23:30,4694.49,MEDIUM
VIC1,11/05/2021 0:00,4607.88,MEDIUM
VIC1,11/05/2021 0:30,4428.86,LOW
VIC1,11/05/2021 1:00,4267.76,LOW
VIC1,11/05/2021 1:30,4174.45,MEDIUM
VIC1,11/05/2021 2:00,4008.81,MEDIUM
VIC1,11/05/2021 2:30,3867.5,LOW
VIC1,11/05/2021 3:00,3773.93,LOW
VIC1,11/05/2021 3:30,3737.98,LOW
VIC1,11/05/2021 4:00,3708.04,LOW
VIC1,11/05/2021 4:30,3791.76,LOW
VIC1,11/05/2021 5:00,3851.74,LOW
VIC1,11/05/2021 5:30,4037.38,LOW
VIC1,11/05/2021 6:00,4299.26,LOW
VIC1,11/05/2021 6:30,4657.05,MEDIUM
VIC1,11/05/2021 7:00,5103.28,MEDIUM
VIC1,11/05/2021 7:30,5498.12,MEDIUM
VIC1,11/05/2021 8:00,5761.51,MEDIUM
VIC1,11/05/2021 8:30,5857.36,MEDIUM
VIC1,11/05/2021 9:00,5849.83,MEDIUM
VIC1,11/05/2021 9:30,5818.2,LOW
VIC1,11/05/2021 10:00,5653.73,LOW
VIC1,11/05/2021 10:30,5486.64,LOW
VIC1,11/05/2021 11:00,5420.09,LOW
VIC1,11/05/2021 11:30,5243.95,LOW
VIC1,11/05/2021 12:00,5207.39,LOW
VIC1,11/05/2021 12:30,5174.84,LOW
VIC1,11/05/2021 13:00,5147.83,LOW
VIC1,11/05/2021 13:30,5242.62,MEDIUM
VIC1,11/05/2021 14:00,5346.42,MEDIUM
VIC1,11/05/2021 14:30,5369.31,MEDIUM
VIC1,11/05/2021 15:00,5424.68,LOW
VIC1,11/05/2021 15:30,5441.43,MEDIUM
VIC1,11/05/2021 16:00,5589.52,MEDIUM
VIC1,11/05/2021 16:30,5780.06,MEDIUM
VIC1,11/05/2021 17:00,5978.87,HIGH
VIC1,11/05/2021 17:30,6294.36,MEDIUM
VIC1,11/05/2021 18:00,6530.8,EXTREME
VIC1,11/05/2021 18:30,6578.07,EXTREME
VIC1,11/05/2021 19:00,6405.98,HIGH
VIC1,11/05/2021 19:30,6215.38,MEDIUM
VIC1,11/05/2021 20:00,6097.83,HIGH
VIC1,11/05/2021 20:30,5923.55,MEDIUM
VIC1,11/05/2021 21:00,5687.38,MEDIUM
VIC1,11/05/2021 21:30,5544.1,MEDIUM
VIC1,11/05/2021 22:00,5343.24,LOW
VIC1,11/05/2021 22:30,5065.71,MEDIUM
VIC1,11/05/2021 23:00,4855.75,MEDIUM
VIC1,11/05/2021 23:30,4964.52,MEDIUM
VIC1,12/05/2021 0:00,4868.96,MEDIUM
VIC1,12/05/2021 0:30,4663.24,LOW
VIC1,12/05/2021 1:00,4536.16,LOW
VIC1,12/05/2021 1:30,4372.27,LOW
VIC1,12/05/2021 2:00,4243.54,LOW
VIC1,12/05/2021 2:30,4087.63,LOW
VIC1,12/05/2021 3:00,3996.83,LOW
VIC1,12/05/2021 3:30,3982.51,LOW
VIC1,12/05/2021 4:00,3889.34,LOW
VIC1,12/05/2021 4:30,3946.09,LOW
VIC1,12/05/2021 5:00,3988.37,LOW
VIC1,12/05/2021 5:30,4162.06,LOW
VIC1,12/05/2021 6:00,4395.1,MEDIUM
VIC1,12/05/2021 6:30,4828.42,MEDIUM
VIC1,12/05/2021 7:00,5342.34,MEDIUM
VIC1,12/05/2021 7:30,5721.95,MEDIUM
VIC1,12/05/2021 8:00,5945.91,MEDIUM
VIC1,12/05/2021 8:30,5912.37,MEDIUM
VIC1,12/05/2021 9:00,5701.04,MEDIUM
VIC1,12/05/2021 9:30,5504.6,MEDIUM
VIC1,12/05/2021 10:00,5245.81,MEDIUM
VIC1,12/05/2021 10:30,4915.32,MEDIUM
VIC1,12/05/2021 11:00,4699.71,LOW
VIC1,12/05/2021 11:30,4512.9,LOW
VIC1,12/05/2021 12:00,4448.37,LOW
VIC1,12/05/2021 12:30,4371.33,LOW
